Data from HR4C17961__1__18-04-20-022.txt Node

Date: Tue Jan 27 18:04:20 PST 2026
User: Hanson
Spectrometer: HR4C1796
Trigger mode: 4
Integration Time (sec): 2.000000E0
Scans to average: 5
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
323.441	-305.95
323.507	-305.95
323.572	-305.95
323.638	-301.15
323.704	50.05
323.769	77.25
323.835	55.25
323.901	-34.55
323.966	34.05
324.032	21.25
324.098	-66.55
324.163	-46.15
324.229	-35.15
324.295	11.85
324.36	61.25
324.426	32.25
324.492	-48.15
324.557	-62.55
324.623	14.45
324.689	-10.35
324.754	26.65
324.82	41.05
324.886	42.45
324.951	9.85
325.017	18.45
325.082	10.25
325.148	-11.55
325.214	114.45
325.279	18.05
325.345	23.65
325.41	63.05
325.476	-0.95
325.542	10.05
325.607	10.05
325.673	15.65
325.738	-22.35
325.804	-55.95
325.87	-11.95
325.935	10.65
326.001	1.85
326.066	-58.95
326.132	19.85
326.198	61.85
326.263	27.85
326.329	-18.35
326.394	9.45
326.46	17.85
326.525	-47.95
326.591	3.05
326.657	30.05
326.722	-2.15
326.788	-66.35
326.853	-12.15
326.919	92.45
326.984	0.05
327.05	18.45
327.115	-41.75
327.181	24.65
327.247	-7.95
327.312	102.05
327.378	53.05
327.443	51.25
327.509	47.05
327.574	-42.75
327.64	-3.15
327.705	51.05
327.771	-9.55
327.836	-65.55
327.902	-27.35
327.967	-10.55
328.033	-65.75
328.098	-9.15
328.164	-28.15
328.229	-25.35
328.295	34.45
328.36	3.85
328.426	-18.15
328.491	-14.15
328.557	-15.75
328.622	22.85
328.688	14.65
328.753	24.45
328.819	46.85
328.884	79.25
328.95	-4.15
329.015	52.25
329.081	11.65
329.146	3.05
329.211	40.05
329.277	38.85
329.342	65.65
329.408	44.05
329.473	23.25
329.539	0.25
329.604	23.25
329.67	-17.95
329.735	79.85
329.8	14.65
329.866	23.85
329.931	15.85
329.997	43.65
330.062	-11.95
330.128	-35.95
330.193	3.85
330.258	34.45
330.324	12.85
330.389	-56.95
330.455	-31.95
330.52	-21.35
330.585	-48.15
330.651	-28.95
330.716	25.05
330.782	23.05
330.847	28.25
330.912	-45.55
330.978	26.85
331.043	36.85
331.109	-8.15
331.174	-21.35
331.239	25.05
331.305	-19.15
331.37	31.05
331.435	0.65
331.501	-5.95
331.566	-75.75
331.632	41.85
331.697	69.85
331.762	9.65
331.828	18.65
331.893	-0.15
331.958	26.05
332.024	-17.55
332.089	-11.15
332.154	5.05
332.22	36.85
332.285	62.85
332.35	50.45
332.416	-0.75
332.481	-20.55
332.546	13.65
332.612	-19.75
332.677	23.05
332.742	61.05
332.808	8.65
332.873	-0.15
332.938	17.25
333.003	-36.35
333.069	-20.35
333.134	-63.95
333.199	-38.95
333.265	-47.75
333.33	-10.35
333.395	24.45
333.461	5.85
333.526	-35.95
333.591	-32.35
333.656	-15.15
333.722	-4.55
333.787	78.25
333.852	26.65
333.917	16.45
333.983	9.85
334.048	-38.55
334.113	-23.95
334.178	60.05
334.244	-35.55
334.309	-40.55
334.374	-22.55
334.439	4.45
334.505	-18.55
334.57	-15.75
334.635	-64.55
334.7	-65.75
334.766	125.65
334.831	-35.55
334.896	-11.95
334.961	-47.15
335.027	-40.35
335.092	-73.75
335.157	-22.95
335.222	32.45
335.287	64.05
335.353	-17.95
335.418	-5.75
335.483	14.05
335.548	12.25
335.613	-38.15
335.679	-53.15
335.744	-45.35
335.809	-15.15
335.874	30.05
335.939	17.25
336.005	31.25
336.07	33.05
336.135	-33.35
336.2	-78.55
336.265	26.25
336.33	11.05
336.396	29.85
336.461	-39.55
336.526	18.65
336.591	3.05
336.656	66.85
336.721	39.45
336.787	-22.95
336.852	10.85
336.917	-33.95
336.982	-28.95
337.047	-24.75
337.112	74.05
337.177	-14.55
337.243	-51.95
337.308	-27.95
337.373	-22.35
337.438	-45.15
337.503	-42.95
337.568	-66.15
337.633	-4.95
337.698	12.65
337.763	24.65
337.829	5.25
337.894	48.05
337.959	-34.15
338.024	-0.75
338.089	-2.75
338.154	6.05
338.219	-32.75
338.284	55.85
338.349	-55.95
338.414	39.45
338.479	-1.95
338.545	32.45
338.61	-42.35
338.675	32.45
338.74	-21.75
338.805	1.25
338.87	32.05
338.935	43.25
339	4.85
339.065	-38.55
339.13	-53.15
339.195	126.05
339.26	8.85
339.325	-57.35
339.39	3.45
339.455	27.65
339.52	-74.35
339.585	-22.75
339.65	-19.15
339.716	34.45
339.781	25.25
339.846	-22.35
339.911	-36.15
339.976	-8.35
340.041	-86.75
340.106	-12.75
340.171	-24.15
340.236	142.05
340.301	-9.15
340.366	-41.55
340.431	-58.95
340.496	-27.75
340.561	19.25
340.626	-26.75
340.691	29.45
340.756	55.65
340.821	-24.15
340.886	-29.75
340.951	-17.15
341.016	29.65
341.08	-58.15
341.145	51.05
341.21	-16.95
341.275	19.25
341.34	2.85
341.405	-1.15
341.47	-24.55
341.535	-7.35
341.6	-47.95
341.665	-43.55
341.73	29.25
341.795	-2.55
341.86	-9.55
341.925	-48.75
341.99	54.45
342.055	100.65
342.12	15.85
342.185	-65.55
342.25	42.25
342.314	95.85
342.379	94.45
342.444	-41.15
342.509	-24.55
342.574	35.85
342.639	-73.55
342.704	-39.95
342.769	-7.75
342.834	10.85
342.899	-32.75
342.964	-17.15
343.028	-15.75
343.093	-8.75
343.158	-28.55
343.223	-2.95
343.288	122.65
343.353	49.85
343.418	-47.75
343.483	-43.75
343.547	24.85
343.612	82.25
343.677	-10.55
343.742	-47.75
343.807	-20.75
343.872	29.45
343.937	-22.95
344.001	34.65
344.066	51.25
344.131	-8.15
344.196	-17.55
344.261	-25.95
344.326	-15.55
344.391	21.65
344.455	-7.35
344.52	10.45
344.585	6.85
344.65	-1.15
344.715	-68.15
344.779	-57.55
344.844	34.45
344.909	37.25
344.974	-36.35
345.039	-33.15
345.104	-13.35
345.168	19.05
345.233	-40.35
345.298	29.85
345.363	17.65
345.428	-66.95
345.492	-64.55
345.557	-15.75
345.622	3.25
345.687	38.45
345.751	-1.75
345.816	-68.35
345.881	9.45
345.946	17.25
346.011	-30.95
346.075	29.45
346.14	-27.95
346.205	-12.15
346.27	4.25
346.334	-23.15
346.399	-26.75
346.464	64.25
346.529	-44.15
346.593	-12.75
346.658	48.65
346.723	4.05
346.788	-70.35
346.852	-10.15
346.917	-29.75
346.982	39.65
347.046	12.65
347.111	43.25
347.176	23.85
347.241	17.05
347.305	-59.35
347.37	-4.35
347.435	-45.75
347.499	-33.35
347.564	8.45
347.629	-26.75
347.694	39.25
347.758	80.65
347.823	-17.15
347.888	-2.95
347.952	-3.75
348.017	-20.55
348.082	-8.15
348.146	2.05
348.211	-32.95
348.276	-5.75
348.34	-15.35
348.405	-68.15
348.47	5.45
348.534	5.45
348.599	-24.35
348.664	2.85
348.728	-25.55
348.793	-3.35
348.858	27.05
348.922	36.05
348.987	59.05
349.052	27.45
349.116	-55.15
349.181	23.45
349.245	48.65
349.31	43.85
349.375	-67.95
349.439	-28.95
349.504	96.65
349.569	-24.75
349.633	57.25
349.698	11.85
349.762	-29.35
349.827	-42.35
349.892	-99.95
349.956	8.25
350.021	-12.75
350.085	-21.55
350.15	-37.95
350.215	-33.95
350.279	-38.55
350.344	-0.95
350.408	31.25
350.473	38.45
350.538	26.05
350.602	-3.55
350.667	94.65
350.731	-12.75
350.796	-15.55
350.86	-66.55
350.925	-7.15
350.989	-29.75
351.054	-28.35
351.119	43.65
351.183	-8.35
351.248	-46.55
351.312	-81.95
351.377	22.45
351.441	2.45
351.506	-26.35
351.57	-68.95
351.635	33.85
351.699	-57.35
351.764	25.85
351.829	57.85
351.893	-57.15
351.958	-64.55
352.022	-15.35
352.087	-37.95
352.151	18.25
352.216	23.65
352.28	3.05
352.345	-10.55
352.409	18.65
352.474	-16.15
352.538	-38.95
352.603	-27.55
352.667	59.25
352.732	-4.75
352.796	-64.55
352.861	18.25
352.925	10.65
352.989	11.65
353.054	-64.75
353.118	-12.35
353.183	44.65
353.247	-48.75
353.312	-52.35
353.376	101.05
353.441	-29.95
353.505	2.25
353.57	6.85
353.634	33.85
353.699	19.25
353.763	46.25
353.827	-62.15
353.892	17.25
353.956	3.65
354.021	-54.55
354.085	9.25
354.15	10.45
354.214	-21.75
354.278	-46.15
354.343	-46.55
354.407	79.65
354.472	95.45
354.536	70.25
354.6	36.45
354.665	15.25
354.729	2.65
354.794	-36.35
354.858	-36.55
354.922	4.85
354.987	-12.55
355.051	-33.75
355.116	-58.55
355.18	47.65
355.244	47.05
355.309	-56.35
355.373	-46.15
355.438	-40.35
355.502	0.65
355.566	-51.75
355.631	4.65
355.695	32.05
355.759	11.45
355.824	28.65
355.888	-43.35
355.952	-7.15
356.017	-1.15
356.081	-18.55
356.145	-2.15
356.21	66.85
356.274	-20.15
356.338	-28.15
356.403	-48.95
356.467	150.85
356.531	41.45
356.596	43.05
356.66	-7.35
356.724	4.45
356.789	3.85
356.853	-41.35
356.917	18.85
356.982	51.25
357.046	62.25
357.11	28.85
357.175	21.65
357.239	63.05
357.303	20.45
357.367	28.65
357.432	-37.15
357.496	36.85
357.56	38.05
357.625	-7.95
357.689	68.25
357.753	34.25
357.817	74.45
357.882	48.45
357.946	57.05
358.01	36.45
